measurement_date,grid_cell_id,min_temperature,max_temperature,mean_temperature,precipitation
2017-02-01,1001,549,1332,830,0.053
2017-02-02,1001,652,1619,945,0.46
2017-02-03,1001,455,1305,888,3.974
2017-02-04,1001,533,1194,811,1.195
2017-02-05,1001,516,1560,972,4.953
2017-02-06,1001,678,1507,953,1.981
2017-02-07,1001,682,1509,919,0.0
2017-02-08,1001,828,1610,988,0.529
2017-02-09,1001,548,1478,1024,11.814
2017-02-10,1001,754,1638,977,0.0
2017-02-11,1001,774,1473,1073,7.428
2017-02-12,1001,839,1543,1086,0.442
2017-02-13,1001,847,1465,1140,3.236
2017-02-14,1001,772,1467,1090,0.0
2017-02-15,1001,785,1552,1061,9.059
2017-02-16,1001,633,1421,1073,1.639
2017-02-17,1001,778,1520,1125,2.403
2017-02-18,1001,576,1315,998,0.144
2017-02-19,1001,593,1516,997,6.236
2017-02-20,1001,737,1847,1226,0.0
2017-02-21,1001,969,1603,1184,2.315
2017-02-22,1001,743,1605,1111,0.0
2017-02-23,1001,760,1760,1070,3.423
2017-02-24,1001,1133,1892,1281,3.277
2017-02-25,1001,630,1706,1055,0.0
2017-02-26,1001,929,1773,1243,3.223
2017-02-27,1001,736,1510,1031,0.25
2017-02-28,1001,892,1679,1206,5.318
2017-03-01,1001,833,1667,1200,1.655
2017-03-02,1001,903,1776,1287,2.769
2017-03-03,1001,823,1697,1191,5.2
2017-03-04,1001,766,1715,1193,0.0
2017-03-05,1001,745,1886,1270,0.0
2017-03-06,1001,1105,1934,1448,2.042
2017-03-07,1001,969,1541,1232,0.0
2017-03-08,1001,902,1920,1309,0.074
2017-03-09,1001,1136,1688,1356,0.0
2017-03-10,1001,829,1631,1109,3.917
2017-03-11,1001,1021,1729,1273,4.379
2017-03-12,1001,936,1941,1260,4.367
2017-03-13,1001,982,1629,1295,2.554
2017-03-14,1001,1149,1594,1235,5.153
2017-03-15,1001,1094,1970,1460,2.89
2017-03-16,1001,1195,2035,1478,2.678
2017-03-17,1001,1040,1876,1438,1.519
2017-03-18,1001,794,1984,1340,6.293
2017-03-19,1001,954,1712,1306,0.0
2017-03-20,1001,907,1729,1338,2.66
2017-03-21,1001,1141,1821,1388,0.0
2017-03-22,1001,1195,1985,1476,1.838
2017-03-23,1001,1032,1931,1419,3.315
2017-03-24,1001,1143,2012,1579,0.0
2017-03-25,1001,1103,2096,1419,0.0
2017-03-26,1001,1281,2016,1423,6.916
2017-03-27,1001,1028,1891,1472,0.0
2017-03-28,1001,1297,1855,1418,4.177
2017-03-29,1001,1377,1987,1567,2.356
2017-03-30,1001,1182,2082,1573,0.0
2017-03-31,1001,1329,2022,1519,3.373
2017-04-01,1001,1366,1998,1580,0.0
2017-04-02,1001,1077,1766,1437,0.0
2017-04-03,1001,1122,1783,1366,0.0
2017-04-04,1001,1170,1977,1500,0.0
2017-04-05,1001,1181,1917,1442,2.548
2017-04-06,1001,1236,2023,1440,3.819
2017-04-07,1001,1077,1975,1472,3.183
2017-04-08,1001,1115,1886,1420,0.0
2017-04-09,1001,1177,2025,1591,0.0
2017-04-10,1001,1238,1977,1504,2.794
2017-04-11,1001,1010,1640,1373,1.911
2017-04-12,1001,1466,1897,1612,4.588
2017-04-13,1001,1336,2222,1644,2.362
2017-04-14,1001,1159,2116,1610,0.379
2017-04-15,1001,1199,2278,1570,2.537
2017-04-16,1001,1341,2175,1681,6.175
2017-04-17,1001,1019,1939,1527,0.778
2017-04-18,1001,1340,2195,1647,0.615
2017-04-19,1001,1032,1962,1492,1.492
2017-04-20,1001,1126,1802,1478,3.231
2017-04-21,1001,1331,2029,1547,5.379
2017-04-22,1001,1191,2189,1578,3.667
2017-04-23,1001,1223,2279,1648,0.745
2017-04-24,1001,1460,2238,1549,1.593
2017-04-25,1001,1245,1959,1532,0.0
2017-04-26,1001,1489,1781,1576,1.755
2017-04-27,1001,1192,1847,1577,0.0
2017-04-28,1001,1239,2006,1541,0.646
2017-04-29,1001,1391,2173,1574,0.0
2017-04-30,1001,1273,2193,1590,0.849
2017-05-01,1001,1429,2166,1596,1.062
2017-05-02,1001,1355,2129,1561,0.0
2017-05-03,1001,1340,2101,1597,0.0
2017-05-04,1001,992,1989,1464,0.0
2017-05-05,1001,1333,2102,1566,4.404
2017-05-06,1001,1213,2139,1616,1.553
2017-05-07,1001,1124,1957,1497,2.879
2017-05-08,1001,1075,1699,1373,0.187
2017-05-09,1001,1084,2194,1556,0.0
2017-05-10,1001,1195,1900,1487,6.12
2017-05-11,1001,1070,1976,1438,0.888
2017-05-12,1001,1173,2053,1526,0.511
2017-05-13,1001,1006,2090,1454,2.89
2017-05-14,1001,1108,1916,1461,1.33
2017-05-15,1001,1237,1976,1476,0.0
2017-05-16,1001,1333,2345,1701,0.0
2017-05-17,1001,1165,2091,1512,0.0
2017-05-18,1001,1106,1862,1488,0.367
2017-05-19,1001,1358,1916,1656,0.0
2017-05-20,1001,1249,1979,1531,2.839
2017-05-21,1001,1165,1930,1392,2.4
2017-05-22,1001,1125,2295,1569,0.0
2017-05-23,1001,1119,2165,1512,1.145
2017-05-24,1001,1340,1898,1606,0.0
2017-05-25,1001,1205,2236,1646,3.353
2017-05-26,1001,937,2123,1471,3.651
2017-05-27,1001,1177,1978,1332,1.565
2017-05-28,1001,1369,2166,1615,0.466
2017-05-29,1001,1021,1926,1436,0.0
2017-05-30,1001,980,1741,1372,1.123
2017-05-31,1001,1059,1844,1319,4.791
2017-06-01,1001,1162,1867,1422,0.0
2017-06-02,1001,1219,2066,1589,0.0
2017-06-03,1001,1339,2100,1462,0.512
2017-06-04,1001,1266,2253,1601,5.651
2017-06-05,1001,1298,1964,1516,1.863
2017-06-06,1001,894,1732,1271,0.0
2017-06-07,1001,1103,1705,1349,0.0
2017-06-08,1001,1247,2022,1462,0.758
2017-06-09,1001,1172,1894,1420,0.0
2017-06-10,1001,992,1763,1347,2.106
2017-06-11,1001,958,1861,1299,1.701
2017-06-12,1001,1270,2091,1445,0.0
2017-06-13,1001,1113,1689,1381,0.255
2017-06-14,1001,856,2046,1308,0.0
2017-06-15,1001,1119,2025,1396,0.0
2017-06-16,1001,894,1723,1351,1.469
2017-06-17,1001,1062,1714,1250,0.0
2017-06-18,1001,970,1721,1218,2.841
2017-06-19,1001,1082,1856,1404,0.0
2017-06-20,1001,1066,1968,1408,7.507
2017-06-21,1001,1201,1860,1321,0.0
2017-06-22,1001,1060,1979,1416,0.494
2017-06-23,1001,1200,1943,1384,0.0
2017-06-24,1001,1236,1712,1302,0.0
2017-06-25,1001,932,1665,1207,0.41
2017-06-26,1001,839,1592,1168,0.0
2017-06-27,1001,1141,1596,1317,1.772
2017-06-28,1001,1148,1872,1381,1.109
2017-06-29,1001,872,1700,1221,1.125
2017-06-30,1001,976,1856,1389,0.0
2017-07-01,1001,850,1822,1210,0.0
2017-07-02,1001,911,1420,1127,0.591
2017-07-03,1001,913,1505,1155,2.06
2017-07-04,1001,888,1781,1181,0.536
2017-07-05,1001,683,1799,1208,3.088
2017-07-06,1001,871,1520,1181,0.0
2017-07-07,1001,850,1639,1186,2.678
2017-07-08,1001,884,1610,1237,0.705
2017-07-09,1001,727,1571,1138,0.0
2017-07-10,1001,969,1869,1240,4.039
2017-07-11,1001,807,1751,1113,0.397
2017-07-12,1001,793,1761,1061,0.541
2017-07-13,1001,750,1477,1117,0.217
2017-07-14,1001,760,1440,1062,0.0
2017-07-15,1001,780,1545,1078,0.0
2017-07-16,1001,611,1575,1105,2.491
2017-07-17,1001,941,1857,1095,0.0
2017-07-18,1001,623,1459,1008,0.0
2017-07-19,1001,728,1742,1026,0.816
2017-07-20,1001,461,1397,873,0.643
2017-07-21,1001,586,1399,973,0.0
2017-07-22,1001,814,1440,1068,1.02
2017-07-23,1001,805,1317,1012,1.333
2017-07-24,1001,671,1619,1090,0.0
2017-07-25,1001,855,1637,1098,1.881
2017-07-26,1001,735,1528,1001,0.766
2017-07-27,1001,471,1553,886,1.97
2017-07-28,1001,622,1402,934,0.0
2017-07-29,1001,592,1408,1012,0.0
2017-07-30,1001,591,1444,983,0.0
2017-07-31,1001,482,1408,859,0.084
2017-08-01,1001,560,1657,1010,1.923
2017-08-02,1001,616,1467,938,0.0
2017-08-03,1001,438,1282,755,2.522
2017-08-04,1001,499,1245,776,0.0
2017-08-05,1001,675,1134,950,0.0
2017-08-06,1001,374,1138,741,0.0
2017-08-07,1001,382,1069,703,1.759
2017-08-08,1001,572,1226,857,0.0
2017-08-09,1001,477,1209,807,0.0
2017-08-10,1001,449,1337,887,1.17
2017-08-11,1001,324,1220,716,1.052
2017-08-12,1001,457,1054,708,0.776
2017-08-13,1001,333,1021,678,0.0
2017-08-14,1001,223,1144,586,0.0
2017-08-15,1001,659,1258,831,0.0
2017-08-16,1001,364,1279,771,0.0
2017-08-17,1001,377,1330,717,2.116
2017-08-18,1001,295,1204,725,0.0
2017-08-19,1001,201,1079,626,2.449
2017-08-20,1001,261,1261,769,0.0
2017-08-21,1001,282,1172,572,0.0
2017-08-22,1001,240,1099,578,6.745
2017-08-23,1001,451,1312,750,0.337
2017-08-24,1001,413,1377,741,0.0
2017-08-25,1001,354,1293,624,0.377
2017-08-26,1001,251,1128,578,1.714
2017-08-27,1001,276,1182,666,2.522
2017-08-28,1001,407,1189,588,0.0
2017-08-29,1001,138,691,503,2.949
2017-08-30,1001,406,1091,648,0.0
2017-08-31,1001,-134,917,395,0.39
2017-09-01,1001,412,709,635,0.0
2017-09-02,1001,235,1050,519,2.447
2017-09-03,1001,494,854,667,0.0
2017-09-04,1001,343,685,560,0.0
2017-09-05,1001,326,1027,485,0.496
2017-09-06,1001,103,875,472,1.002
2017-09-07,1001,253,1019,433,4.347
2017-09-08,1001,137,863,475,4.452
2017-09-09,1001,-17,1086,428,4.434
2017-09-10,1001,269,1101,539,0.585
2017-09-11,1001,167,1050,441,0.0
2017-09-12,1001,67,986,419,0.594
2017-09-13,1001,370,1371,642,1.625
2017-09-14,1001,163,575,349,3.526
2017-09-15,1001,270,1000,415,1.401
2017-09-16,1001,98,874,360,5.24
2017-09-17,1001,33,943,366,5.314
2017-09-18,1001,-18,829,320,1.066
2017-09-19,1001,164,897,459,5.665
2017-09-20,1001,89,855,406,0.0
2017-09-21,1001,143,615,318,2.739
2017-09-22,1001,21,1108,396,1.33
2017-09-23,1001,-80,885,333,0.0
2017-09-24,1001,195,1005,450,0.0
2017-09-25,1001,152,897,421,1.473
2017-09-26,1001,-253,599,171,0.545
2017-09-27,1001,-111,582,246,1.076
2017-09-28,1001,56,983,440,5.833
2017-09-29,1001,69,772,359,3.803
2017-09-30,1001,-176,799,335,0.974
2017-10-01,1001,-222,689,250,0.0
2017-10-02,1001,230,908,483,0.363
2017-10-03,1001,-157,784,259,0.752
2017-10-04,1001,-40,760,230,0.0
2017-10-05,1001,-145,516,249,1.819
2017-10-06,1001,17,780,318,2.449
2017-10-07,1001,104,1025,409,0.0
2017-10-08,1001,132,846,333,0.0
2017-10-09,1001,20,800,382,1.549
2017-10-10,1001,-61,644,203,5.531
2017-10-11,1001,-173,641,217,0.0
2017-10-12,1001,73,531,279,0.0
2017-10-13,1001,-180,633,232,0.0
2017-10-14,1001,3,829,311,0.0
2017-10-15,1001,34,820,426,0.0
2017-10-16,1001,-87,578,197,2.682
2017-10-17,1001,14,890,327,3.583
2017-10-18,1001,100,772,280,2.774
2017-10-19,1001,202,651,316,0.0
2017-10-20,1001,-230,881,147,0.0
2017-10-21,1001,-135,584,202,0.611
2017-10-22,1001,-170,685,239,3.66
2017-10-23,1001,-99,678,215,0.0
2017-10-24,1001,-117,669,284,2.407
2017-10-25,1001,-148,690,178,0.0
2017-10-26,1001,-91,869,249,0.713
2017-10-27,1001,82,731,326,0.0
2017-10-28,1001,-63,838,331,6.349
2017-10-29,1001,-9,729,279,0.93
2017-10-30,1001,122,770,296,1.508
2017-10-31,1001,-123,544,202,0.0
2017-11-01,1001,-198,739,224,1.903
2017-11-02,1001,-222,764,243,2.196
2017-11-03,1001,-251,643,156,6.449
2017-11-04,1001,-213,766,149,2.821
2017-11-05,1001,32,851,285,0.992
2017-11-06,1001,-278,604,238,0.0
2017-11-07,1001,-203,352,187,0.0
2017-11-08,1001,-80,782,253,0.0
2017-11-09,1001,-204,558,209,1.354
2017-11-10,1001,-255,592,188,2.334
2017-11-11,1001,-123,713,201,1.926
2017-11-12,1001,151,758,313,0.0
2017-11-13,1001,-37,676,322,4.905
2017-11-14,1001,-63,685,252,3.758
2017-11-15,1001,-31,485,221,1.452
2017-11-16,1001,-246,528,195,0.0
2017-11-17,1001,-98,778,241,0.0
2017-11-18,1001,225,802,400,0.763
2017-11-19,1001,97,987,356,2.9
2017-11-20,1001,85,816,320,0.728
2017-11-21,1001,-156,670,186,2.735
2017-11-22,1001,-44,925,326,3.726
2017-11-23,1001,-49,718,235,3.914
2017-11-24,1001,39,894,335,0.0
2017-11-25,1001,-20,923,330,4.027
2017-11-26,1001,-190,658,132,3.611
2017-11-27,1001,-90,821,290,0.0
2017-11-28,1001,64,815,450,1.896
2017-11-29,1001,1,887,328,0.0
2017-11-30,1001,228,1057,494,0.0
2017-12-01,1001,228,870,516,0.0
2017-12-02,1001,16,584,299,14.306
2017-12-03,1001,-15,886,331,0.0
2017-12-04,1001,-9,800,339,1.582
2017-12-05,1001,59,776,403,2.249
2017-12-06,1001,4,917,385,0.0
2017-12-07,1001,280,969,561,9.981
2017-12-08,1001,-174,805,239,7.633
2017-12-09,1001,29,872,353,1.669
2017-12-10,1001,-43,804,349,0.0
2017-12-11,1001,162,841,446,1.838
2017-12-12,1001,312,1026,526,0.0
2017-12-13,1001,86,920,474,2.567
2017-12-14,1001,203,1015,456,0.0
2017-12-15,1001,41,995,312,2.68
2017-12-16,1001,87,786,480,5.749
2017-12-17,1001,259,908,457,0.0
2017-12-18,1001,206,818,556,0.0
2017-12-19,1001,256,1091,536,2.454
2017-12-20,1001,301,1045,467,10.238
2017-12-21,1001,318,1029,595,2.346
2017-12-22,1001,130,912,533,0.328
2017-12-23,1001,164,1124,575,8.135
2017-12-24,1001,83,1201,642,5.076
2017-12-25,1001,247,886,526,0.0
2017-12-26,1001,89,1124,497,0.0
2017-12-27,1001,479,967,619,1.486
2017-12-28,1001,359,962,449,0.0
2017-12-29,1001,331,1112,649,1.931
2017-12-30,1001,436,1165,627,2.828
2017-12-31,1001,164,900,417,2.894
2018-01-01,1001,482,1305,687,0.445
2018-01-02,1001,181,1130,641,0.0
2018-01-03,1001,197,1138,679,4.974
2018-01-04,1001,385,1438,740,1.952
2018-01-05,1001,401,1277,752,0.0
2018-01-06,1001,191,650,433,3.107
2018-01-07,1001,261,961,550,3.482
2018-01-08,1001,393,1075,636,0.656
2018-01-09,1001,16,902,541,1.536
2018-01-10,1001,270,1251,697,4.585
2018-01-11,1001,246,1177,725,0.786
2018-01-12,1001,575,1187,886,0.0
2018-01-13,1001,253,1175,649,2.282
2018-01-14,1001,460,1216,705,3.888
2018-01-15,1001,326,1169,708,0.0
2018-01-16,1001,591,1434,819,0.0
2018-01-17,1001,477,1213,787,1.987
2018-01-18,1001,590,1257,891,5.633
2018-01-19,1001,379,940,622,1.855
2018-01-20,1001,416,1259,666,0.0
2018-01-21,1001,389,1374,828,0.0
2018-01-22,1001,548,1263,848,0.0
2018-01-23,1001,648,1258,882,7.991
2018-01-24,1001,491,1386,848,3.249
2018-01-25,1001,407,1272,867,2.073
2018-01-26,1001,667,1417,897,0.0
2018-01-27,1001,635,1386,947,0.0
2018-01-28,1001,575,1432,909,5.157
2018-01-29,1001,396,1358,878,0.0
2018-01-30,1001,498,1584,872,0.556
2018-01-31,1001,543,1190,970,1.844
2018-02-01,1001,777,1484,1005,1.299
2018-02-02,1001,593,1454,866,7.842
2018-02-03,1001,639,1535,930,2.546
2018-02-04,1001,620,1284,952,0.433
2018-02-05,1001,538,1416,917,2.415
2018-02-06,1001,641,1452,1042,5.952
2018-02-07,1001,738,1576,1014,3.909
2018-02-08,1001,763,1522,977,0.161
2018-02-09,1001,513,1320,919,3.67
2018-02-10,1001,726,1682,1080,1.275
2018-02-11,1001,851,1817,1173,1.634
2018-02-12,1001,603,1347,955,0.0
2018-02-13,1001,573,1678,1121,0.0
2018-02-14,1001,413,1395,934,2.537
2018-02-15,1001,803,1649,1109,0.0
2018-02-16,1001,889,1477,1098,5.528
2018-02-17,1001,629,1585,987,1.434
2018-02-18,1001,979,1698,1169,4.153
2018-02-19,1001,762,1456,1146,2.24
2018-02-20,1001,702,1720,1120,3.435
2018-02-21,1001,765,1735,1208,0.0
2018-02-22,1001,961,1751,1157,1.739
2018-02-23,1001,848,1473,1071,10.148
2018-02-24,1001,788,1627,1067,0.0
2018-02-25,1001,555,1403,947,6.435
2018-02-26,1001,769,1499,1154,0.789
2018-02-27,1001,906,1720,1184,0.0
2018-02-28,1001,1004,1783,1220,4.103
2018-03-01,1001,912,1776,1300,0.0
2018-03-02,1001,815,1599,1109,0.0
2018-03-03,1001,918,1654,1304,0.0
2018-03-04,1001,837,1915,1211,1.878
2018-03-05,1001,897,1721,1281,1.108
2018-03-06,1001,816,1743,1219,0.0
2018-03-07,1001,969,1662,1240,1.326
2018-03-08,1001,976,1819,1272,0.0
2018-03-09,1001,775,1492,1112,2.435
2018-03-10,1001,880,2021,1370,1.948
2018-03-11,1001,1248,1799,1261,9.294
2018-03-12,1001,868,1729,1243,5.558
2018-03-13,1001,1209,1686,1409,0.0
2018-03-14,1001,1075,1892,1387,6.145
2018-03-15,1001,887,1760,1351,0.0
2018-03-16,1001,1106,1836,1365,1.984
2018-03-17,1001,922,1877,1337,0.915
2018-03-18,1001,1076,1978,1391,8.097
2018-03-19,1001,1217,1627,1360,7.857
2018-03-20,1001,676,1934,1265,1.045
2018-03-21,1001,1086,2072,1545,6.497
2018-03-22,1001,1175,2067,1358,1.028
2018-03-23,1001,831,1944,1305,2.603
2018-03-24,1001,905,1805,1328,3.221
2018-03-25,1001,1111,1866,1440,0.0
2018-03-26,1001,942,1635,1270,1.068
2018-03-27,1001,1023,1935,1388,2.504
2018-03-28,1001,1332,2228,1654,2.69
2018-03-29,1001,813,1814,1351,4.404
2018-03-30,1001,1039,1846,1463,3.539
2018-03-31,1001,1198,1937,1428,0.26
2018-04-01,1001,1346,2024,1554,0.0
2018-04-02,1001,1366,2024,1579,0.732
2018-04-03,1001,1081,1869,1228,1.696
2018-04-04,1001,1244,1975,1550,1.542
2018-04-05,1001,1177,2008,1586,0.0
2018-04-06,1001,1130,1720,1517,0.316
2018-04-07,1001,1183,2103,1438,1.133
2018-04-08,1001,1020,2148,1529,5.316
2018-04-09,1001,1130,2272,1543,0.657
2018-04-10,1001,1244,1890,1458,0.0
2018-04-11,1001,1128,2009,1523,0.0
2018-04-12,1001,1330,2528,1719,0.0
2018-04-13,1001,1258,1911,1596,3.527
2018-04-14,1001,1079,2064,1481,2.026
2018-04-15,1001,1298,2156,1533,0.0
2018-04-16,1001,1192,2025,1605,0.764
2018-04-17,1001,1054,1985,1422,5.822
2018-04-18,1001,1039,2097,1569,3.7
2018-04-19,1001,1327,2049,1575,0.717
2018-04-20,1001,1282,2050,1633,2.775
2018-04-21,1001,1285,2056,1567,1.282
2018-04-22,1001,1260,1837,1511,1.269
2018-04-23,1001,1195,1823,1438,0.526
2018-04-24,1001,1376,2172,1585,0.0
2018-04-25,1001,1294,2123,1662,0.0
2018-04-26,1001,1154,2011,1575,0.0
2018-04-27,1001,1277,2089,1642,2.447
2018-04-28,1001,1231,2047,1559,0.037
2018-04-29,1001,991,1840,1426,0.0
2018-04-30,1001,1194,1943,1542,1.553
2018-05-01,1001,1063,1886,1476,0.0
2018-05-02,1001,1142,1819,1606,5.069
2018-05-03,1001,1347,2103,1534,0.0
2018-05-04,1001,1365,2011,1545,0.0
2018-05-05,1001,1291,1934,1601,1.666
2018-05-06,1001,1040,2017,1426,0.0
2018-05-07,1001,1353,2348,1563,7.395
2018-05-08,1001,1385,2035,1622,2.223
2018-05-09,1001,1359,2325,1680,1.176
2018-05-10,1001,1073,1857,1479,3.022
2018-05-11,1001,1179,1809,1514,0.0
2018-05-12,1001,1187,1758,1463,0.761
2018-05-13,1001,1197,1940,1405,0.0
2018-05-14,1001,1206,1952,1540,1.223
2018-05-15,1001,1123,1707,1475,2.345
2018-05-16,1001,1051,1889,1496,2.575
2018-05-17,1001,1173,1940,1493,2.951
2018-05-18,1001,1333,2136,1617,0.0
2018-05-19,1001,1258,2018,1474,2.188
2018-05-20,1001,1241,1854,1553,0.298
2018-05-21,1001,1215,2102,1497,0.392
2018-05-22,1001,1107,1781,1477,2.216
2018-05-23,1001,1480,2118,1558,3.48
2018-05-24,1001,1154,2107,1534,0.161
2018-05-25,1001,1134,2030,1545,4.171
2018-05-26,1001,1024,2040,1457,2.725
2018-05-27,1001,1143,2044,1537,0.0
2018-05-28,1001,1284,1822,1576,1.058
2018-05-29,1001,1249,2018,1478,1.463
2018-05-30,1001,917,1977,1466,0.874
2018-05-31,1001,1043,1899,1406,0.0
2018-06-01,1001,1122,2023,1479,3.055
2018-06-02,1001,1164,2241,1518,1.3
2018-06-03,1001,1079,2051,1399,2.416
2018-06-04,1001,1058,1828,1451,0.0
2018-06-05,1001,1226,1913,1430,0.0
2018-06-06,1001,956,1713,1372,0.491
2018-06-07,1001,1103,1666,1332,3.66
2018-06-08,1001,1095,1747,1370,0.0
2018-06-09,1001,1016,2152,1377,1.063
2018-06-10,1001,1151,1995,1541,0.0
2018-06-11,1001,1370,2017,1553,1.729
2018-06-12,1001,940,1813,1320,0.0
2018-06-13,1001,1059,1790,1365,1.202
2018-06-14,1001,912,1933,1386,4.151
2018-06-15,1001,1163,1679,1312,1.594
2018-06-16,1001,1038,1571,1331,0.645
2018-06-17,1001,871,1682,1270,0.0
2018-06-18,1001,886,1872,1321,2.804
2018-06-19,1001,1057,2019,1415,0.0
2018-06-20,1001,965,1778,1252,0.924
2018-06-21,1001,881,1873,1277,2.423
2018-06-22,1001,1069,2064,1498,0.0
2018-06-23,1001,947,1709,1277,1.01
2018-06-24,1001,956,1878,1354,0.964
2018-06-25,1001,996,1955,1313,0.0
2018-06-26,1001,1160,1971,1325,0.0
2018-06-27,1001,925,1775,1233,2.287
2018-06-28,1001,1099,1825,1270,0.0
2018-06-29,1001,1038,1744,1236,0.814
2018-06-30,1001,934,1726,1222,1.788
2018-07-01,1001,783,1784,1196,1.33
2018-07-02,1001,722,1693,1162,0.901
2018-07-03,1001,732,1851,1171,0.0
2018-07-04,1001,650,1421,1073,4.091
2018-07-05,1001,877,1668,1245,0.082
2018-07-06,1001,716,1523,1015,1.327
2018-07-07,1001,807,1543,1196,0.0
2018-07-08,1001,798,1680,1061,0.621
2018-07-09,1001,938,1764,1176,0.0
2018-07-10,1001,509,1314,933,0.0
2018-07-11,1001,928,1721,1187,3.779
2018-07-12,1001,890,1467,1023,2.777
2018-07-13,1001,995,1475,1280,0.0
2018-07-14,1001,864,1922,1206,1.374
2018-07-15,1001,844,1575,1151,0.0
2018-07-16,1001,715,1752,1086,2.945
2018-07-17,1001,595,1487,932,0.0
2018-07-18,1001,747,1543,1106,1.659
2018-07-19,1001,630,1568,1030,3.355
2018-07-20,1001,641,1500,1013,1.129
2018-07-21,1001,592,1496,985,1.669
2018-07-22,1001,731,1370,875,0.0
2018-07-23,1001,698,1620,1063,1.229
2018-07-24,1001,830,1620,1007,2.177
2018-07-25,1001,691,1613,927,3.758
2018-07-26,1001,499,1347,936,0.467
2018-07-27,1001,767,1474,966,0.0
2018-07-28,1001,549,1212,854,0.241
2018-07-29,1001,552,1391,889,0.624
2018-07-30,1001,229,1324,739,0.667
2018-07-31,1001,663,1250,945,2.982
2018-08-01,1001,573,1278,905,2.249
2018-08-02,1001,347,1280,761,0.0
2018-08-03,1001,368,1098,836,3.239
2018-08-04,1001,370,1417,775,1.957
2018-08-05,1001,357,1096,678,0.287
2018-08-06,1001,259,982,660,1.521
2018-08-07,1001,396,1101,778,0.0
2018-08-08,1001,456,1465,837,1.683
2018-08-09,1001,70,1074,637,0.0
2018-08-10,1001,631,1309,890,0.234
2018-08-11,1001,323,1164,679,0.0
2018-08-12,1001,423,1361,748,2.426
2018-08-13,1001,502,1150,752,1.324
2018-08-14,1001,564,1183,732,0.0
2018-08-15,1001,326,1077,643,0.0
2018-08-16,1001,440,1374,807,2.225
2018-08-17,1001,412,1305,766,0.0
2018-08-18,1001,464,1124,690,1.571
2018-08-19,1001,420,1014,737,0.398
2018-08-20,1001,248,1095,702,0.0
2018-08-21,1001,423,1378,712,4.287
2018-08-22,1001,336,1173,679,3.999
2018-08-23,1001,430,967,663,2.778
2018-08-24,1001,417,964,678,2.653
2018-08-25,1001,29,1217,646,3.938
2018-08-26,1001,315,1203,614,0.0
2018-08-27,1001,430,1210,647,2.847
2018-08-28,1001,259,1113,605,0.5
2018-08-29,1001,90,1069,612,3.179
2018-08-30,1001,340,1173,565,1.452
2018-08-31,1001,521,1076,760,0.0
2018-09-01,1001,186,717,465,0.0
2018-09-02,1001,348,1134,600,2.724
2018-09-03,1001,93,1021,485,2.877
2018-09-04,1001,273,1041,577,0.0
2018-09-05,1001,15,1120,490,2.088
2018-09-06,1001,203,713,493,0.0
2018-09-07,1001,225,971,536,0.327
2018-09-08,1001,234,930,546,0.0
2018-09-09,1001,180,1116,517,0.596
2018-09-10,1001,284,934,508,0.291
2018-09-11,1001,5,703,381,0.296
2018-09-12,1001,181,730,466,1.49
2018-09-13,1001,51,862,426,0.0
2018-09-14,1001,325,655,509,2.711
2018-09-15,1001,216,1038,548,1.753
2018-09-16,1001,-37,938,461,0.0
2018-09-17,1001,-146,724,352,3.577
2018-09-18,1001,-28,992,406,0.0
2018-09-19,1001,-18,1016,413,1.288
2018-09-20,1001,112,872,328,0.383
2018-09-21,1001,48,818,368,0.0
2018-09-22,1001,131,932,523,1.613
2018-09-23,1001,74,895,346,1.379
2018-09-24,1001,-161,961,346,0.0
2018-09-25,1001,-36,577,327,0.0
2018-09-26,1001,78,798,359,0.0
2018-09-27,1001,263,623,418,0.625
2018-09-28,1001,134,722,381,1.722
2018-09-29,1001,120,1021,478,2.26
2018-09-30,1001,193,955,387,0.0
2018-10-01,1001,66,985,449,2.36
2018-10-02,1001,22,894,277,6.178
2018-10-03,1001,17,754,318,0.461
2018-10-04,1001,-72,777,299,7.105
2018-10-05,1001,190,723,350,0.0
2018-10-06,1001,-16,1054,221,0.0
2018-10-07,1001,148,766,310,0.655
2018-10-08,1001,120,838,363,0.0
2018-10-09,1001,-167,758,303,0.0
2018-10-10,1001,-18,455,272,0.0
2018-10-11,1001,213,775,298,0.0
2018-10-12,1001,-223,710,148,2.794
2018-10-13,1001,-253,655,198,0.0
2018-10-14,1001,-136,662,288,0.0
2018-10-15,1001,-184,679,151,2.168
2018-10-16,1001,22,780,334,0.0
2018-10-17,1001,-74,981,300,4.554
2018-10-18,1001,-217,717,329,1.633
2018-10-19,1001,26,650,251,0.0
2018-10-20,1001,103,805,351,0.0
2018-10-21,1001,107,1055,326,3.743
2018-10-22,1001,-9,848,358,2.594
2018-10-23,1001,-187,684,224,1.382
2018-10-24,1001,-239,608,217,6.245
2018-10-25,1001,140,962,323,0.583
2018-10-26,1001,-29,646,272,3.147
2018-10-27,1001,-42,726,360,1.104
2018-10-28,1001,158,739,316,0.401
2018-10-29,1001,91,877,295,0.0
2018-10-30,1001,-57,756,241,1.056
2018-10-31,1001,-39,824,333,0.0
2018-11-01,1001,-17,658,379,3.274
2018-11-02,1001,-210,620,182,1.83
2018-11-03,1001,176,700,310,3.673
2018-11-04,1001,-88,624,293,0.0
2018-11-05,1001,107,782,273,1.862
2018-11-06,1001,-146,818,222,0.513
